customer_key,customer_id,customer_name,customer_segment,start_date,end_date,is_current,customer_group
1287,1393,Theodore Sanchez,Small Business,2013-06-11,,True,B2B
1288,1394,Tommy Kidd,Consumer,2011-10-15,,True,B2C
1289,1395,Peter Conway,Consumer,2011-10-15,,True,B2C
1290,1396,Kate Foley,Corporate,2012-07-27,,True,B2B
1291,1397,Ryan Chu,Consumer,2011-10-15,,True,B2C
1292,1398,Harry McCall,Consumer,2011-07-24,,True,B2C
1293,1399,Lloyd Rich,Corporate,2012-07-27,,True,B2B
1294,1400,Joann Perry,Consumer,2011-10-15,,True,B2C
1295,1401,Bill Hoyle,Corporate,2013-01-10,,True,B2B
1296,1402,Wesley Tate,Corporate,2010-01-15,2010-07-20,False,
1297,1402,Wesley Tate,Home Office,2010-07-21,,True,B2C
1298,1403,Chad Campbell,Corporate,2013-03-18,,True,B2B
1299,1404,Clara Bullock,Corporate,2012-11-18,2013-05-09,False,
1300,1404,Clara Bullock,Home Office,2013-05-10,,True,B2C
1301,1405,Crystal Floyd,Corporate,2010-01-15,2010-07-20,False,
1302,1405,Crystal Floyd,Home Office,2010-07-21,,True,B2C
1303,1406,Tara Warren,Corporate,2011-10-09,,True,B2B
1304,1408,Ron Bullock,Consumer,2012-12-09,,True,B2C
1305,1409,Frederick Lehman,Consumer,2012-11-16,,True,B2C
1306,1410,Charles Ward,Corporate,2010-04-07,,True,B2B
1307,1411,Larry Neal,Corporate,2011-01-14,,True,B2B
1308,1412,Marc Ray,Corporate,2010-08-02,,True,B2B
1309,1413,Pamela Wiley,Corporate,2010-04-07,,True,B2B
1310,1414,Melvin Hsu,Corporate,2013-02-14,,True,B2B
1311,1416,Betsy Gibson,Corporate,2011-03-29,,True,B2B
1312,1416,Betsy Gibson,Small Business,2010-05-06,2011-03-28,False,
1313,1417,Dorothy Huff,Corporate,2011-04-28,2011-08-05,False,
1314,1417,Dorothy Huff,Small Business,2011-08-06,,True,B2B
1315,1418,Rebecca Lindsey,Corporate,2012-03-26,,True,B2B
1316,1418,Rebecca Lindsey,Small Business,2010-07-01,2012-03-25,False,
1317,1419,Brooke Lancaster,Small Business,2010-12-25,,True,B2B
1318,1421,Alison Starr,Home Office,2011-09-17,,True,B2C
1319,1422,Christian Lucas,Home Office,2011-09-17,,True,B2C
1320,1424,Robyn Zhou,Home Office,2010-01-12,,True,B2C
1321,1425,Gregory Crane,Home Office,2013-02-10,,True,B2C
1322,1425,Gregory Crane,Small Business,2010-07-01,2013-02-09,False,
1323,1427,Stacy Gould,Home Office,2010-08-05,,True,B2C
1324,1429,Denise Crabtree,Home Office,2012-06-16,,True,B2C
1325,1430,Rebecca Rhodes,Home Office,2011-12-11,,True,B2C
1326,1432,Kerry Green,Corporate,2010-03-05,,True,B2B
1327,1433,Frances Jackson,Corporate,2010-03-05,,True,B2B
1328,1434,Herman Decker,Corporate,2011-06-14,,True,B2B
1329,1435,Jerry Creech,Corporate,2012-02-08,,True,B2B
1330,1437,Nancy Hunt,Corporate,2013-05-04,,True,B2B
1331,1438,Jean Weiss Diaz,Corporate,2010-01-22,,True,B2B
1332,1439,Kyle Kaufman,Corporate,2010-04-28,,True,B2B
1333,1441,Florence Herman,Corporate,2011-11-21,,True,B2B
1334,1442,Rodney Field,Corporate,2010-06-25,,True,B2B
1335,1443,Frances Epstein,Corporate,2012-02-04,,True,B2B
1336,1445,Victor Hansen,Home Office,2013-09-05,,True,B2C
1337,1445,Victor Hansen,Small Business,2011-04-03,2013-09-04,False,
1338,1446,Eileen R Braun,Home Office,2013-06-02,,True,B2C
1339,1446,Eileen R Braun,Small Business,2013-03-24,2013-06-01,False,
1340,1447,Glenda Carlton,Home Office,2013-04-09,,True,B2C
1341,1447,Glenda Carlton,Small Business,2011-07-30,2013-04-08,False,
1342,1448,Aaron Fuller Davidson,Small Business,2011-07-30,,True,B2B
1343,1450,Veronica Peck,Consumer,2010-05-24,2011-08-31,False,
1344,1450,Veronica Peck,Corporate,2011-09-01,,True,B2B
1345,1451,Karen Stout,Consumer,2011-03-15,,True,B2C
1346,1452,Jessica Teague,Corporate,2011-05-17,,True,B2B
1347,1453,Paul Hensley,Corporate,2013-01-05,,True,B2B
1348,1454,Claude Silver,Corporate,2011-08-03,,True,B2B
1349,1455,Jessica McLean,Corporate,2013-01-05,,True,B2B
1350,1456,Randy Collier,Corporate,2013-01-05,,True,B2B
1351,1457,Jerome Stevens,Corporate,2013-01-05,,True,B2B
1352,1458,Charlene Grant,Consumer,2013-05-12,,True,B2C
1353,1458,Charlene Grant,Corporate,2011-01-10,2013-05-11,False,
1354,1459,Steve Raynor,Consumer,2010-04-05,2011-02-26,False,
1355,1459,Steve Raynor,Corporate,2011-02-27,,True,B2B
1356,1461,Norman Adams,Consumer,2010-12-02,2011-10-25,False,
1357,1461,Norman Adams,Home Office,2011-10-26,,True,B2C
1358,1462,Billie Hensley,Consumer,2013-03-15,,True,B2C
1359,1462,Billie Hensley,Home Office,2012-04-29,2013-03-14,False,
1360,1463,Ellen Kirkland,Consumer,2011-09-29,2012-12-06,False,
1361,1463,Ellen Kirkland,Home Office,2012-12-07,,True,B2C
1362,1464,Evelyn Galloway,Consumer,2011-02-12,,True,B2C
1363,1466,Wesley Reid,Small Business,2010-06-11,,True,B2B
1364,1467,Lillian Davis,Small Business,2013-12-18,,True,B2B
1365,1468,Neil Hahn,Small Business,2012-07-02,,True,B2B
1366,1469,Vicki Zhu Daniels,Small Business,2010-06-12,,True,B2B
1367,1471,Danielle Daniel,Home Office,2010-03-21,,True,B2C
1368,1472,Tommy Ellis Ritchie,Home Office,2010-06-30,,True,B2C
1369,1473,Paul Puckett,Home Office,2010-01-21,,True,B2C
1370,1475,Edna Willis,Corporate,2011-11-07,,True,B2B
1371,1476,Bill Terrell,Corporate,2012-07-30,,True,B2B
1372,1478,Jason Donovan,Consumer,2011-06-19,,True,B2C
1373,1479,Roy Wade,Consumer,2011-11-14,,True,B2C
1374,1480,Yvonne Ryan,Consumer,2012-05-04,,True,B2C
1375,1481,Marvin MacDonald,Corporate,2010-03-27,,True,B2B
1376,1482,Michael Tanner,Corporate,2010-03-27,,True,B2B
1377,1484,Alison Stewart,Home Office,2010-03-11,,True,B2C
1378,1485,Wayne Sutherland,Home Office,2010-08-20,,True,B2C
1379,1486,Stacy Barbour,Home Office,2011-09-25,,True,B2C
1380,1487,Joshua Lancaster,Home Office,2011-05-03,,True,B2C
1381,1488,Anthony Goodwin,Home Office,2011-05-03,,True,B2C
1382,1490,Leslie Duffy,Corporate,2011-11-13,,True,B2B
1383,1491,Katherine Mills,Corporate,2013-03-07,,True,B2B
1384,1492,Don Beard,Corporate,2010-12-16,,True,B2B
1385,1494,Kate Lehman,Corporate,2010-09-11,2012-04-27,False,
1386,1494,Kate Lehman,Home Office,2012-04-28,,True,B2C
1387,1495,Theodore Petty,Home Office,2012-01-29,,True,B2C
1388,1496,Milton Phillips,Home Office,2011-12-17,,True,B2C
1389,1497,Gloria Jacobs,Corporate,2010-09-11,2011-12-19,False,
1390,1497,Gloria Jacobs,Home Office,2011-12-20,,True,B2C
1391,1499,Charlotte L Doyle,Home Office,2010-02-04,,True,B2C
1392,1500,Miriam Francis,Home Office,2013-06-05,,True,B2C
1393,1502,Renee Huang,Small Business,2010-11-07,,True,B2B
1394,1503,Leo Riley,Small Business,2012-06-04,,True,B2B
1395,1505,Kay Schultz,Small Business,2010-06-13,,True,B2B
1396,1507,Bonnie Hampton,Small Business,2011-02-27,,True,B2B
1397,1509,Brent Graves,Corporate,2013-09-10,,True,B2B
1398,1510,Gayle Lawson,Corporate,2011-05-05,,True,B2B
1399,1511,Joseph Dawson,Corporate,2010-12-22,,True,B2B
1400,1512,Lawrence Koch,Corporate,2011-02-12,,True,B2B
1401,1514,Gregory Bridges,Corporate,2013-02-23,,True,B2B
1402,1515,Glenn MacDonald,Corporate,2013-02-23,,True,B2B
1403,1517,Louise Powell Dillon,Consumer,2013-11-10,,True,B2C
1404,1518,Sam Raynor,Consumer,2013-11-10,,True,B2C
1405,1519,Randall Boykin,Consumer,2010-12-14,,True,B2C
1406,1520,Lois Barnett,Consumer,2013-09-02,,True,B2C
1407,1521,Harry McKee,Consumer,2013-11-10,,True,B2C
1408,1522,Earl Watts,Consumer,2010-12-14,,True,B2C
1409,1523,Rodney Reed,Consumer,2013-09-02,,True,B2C
1410,1525,Diana Rosenthal,Home Office,2013-08-23,,True,B2C
1411,1525,Diana Rosenthal,Small Business,2011-12-26,2013-08-22,False,
1412,1526,Larry Hall,Home Office,2010-02-10,2011-12-25,False,
1413,1526,Larry Hall,Small Business,2011-12-26,,True,B2B
1414,1527,Neil Parker,Home Office,2010-09-30,,True,B2C
1415,1527,Neil Parker,Small Business,2010-07-09,2010-09-29,False,
1416,1528,Brad Stark,Home Office,2011-09-09,,True,B2C
1417,1528,Brad Stark,Small Business,2010-07-09,2011-09-08,False,
1418,1530,Seth Sweeney,Consumer,2012-07-07,,True,B2C
1419,1531,Jon Ayers,Consumer,2010-07-17,,True,B2C
1420,1533,Nicole Reid,Corporate,2010-08-06,,True,B2B
1421,1534,Charlie H Jennings,Corporate,2013-05-28,,True,B2B
1422,1536,Milton Padgett,Consumer,2011-11-06,,True,B2C
1423,1537,Paul Cowan,Consumer,2013-01-19,,True,B2C
1424,1538,Ryan Rosen,Consumer,2012-04-29,,True,B2C
1425,1540,Charlene Reynolds,Corporate,2011-08-04,,True,B2B
1426,1541,Glenda Taylor Strauss,Corporate,2013-05-09,,True,B2B
1427,1542,Janet Snow,Corporate,2011-09-23,,True,B2B
1428,1544,Joanna Beatty,Corporate,2011-10-11,,True,B2B
1429,1545,Willie Boone,Corporate,2011-05-21,,True,B2B
1430,1546,Tommy Mullins,Corporate,2011-10-11,,True,B2B
1431,1547,Jean Bryan,Corporate,2011-04-11,,True,B2B
1432,1548,John Bray,Corporate,2010-12-23,,True,B2B
1433,1550,Mary Larson,Consumer,2012-04-03,2012-04-29,False,
1434,1550,Mary Larson,Home Office,2012-04-30,2012-08-01,False,
1435,1550,Mary Larson,Small Business,2012-08-02,,True,B2B
1436,1551,Laurence Flowers,Consumer,2010-12-25,,True,B2C
1437,1552,Gary Koch,Consumer,2012-06-17,2013-04-17,False,
1438,1552,Gary Koch,Home Office,2013-04-18,,True,B2C
1439,1552,Gary Koch,Small Business,2010-07-01,2012-06-16,False,
1440,1553,Tara Powers Underwood,Home Office,2011-08-07,,True,B2C
1441,1553,Tara Powers Underwood,Small Business,2010-03-22,2011-08-06,False,
1442,1554,Joan Floyd,Consumer,2010-08-13,2012-01-07,False,
1443,1554,Joan Floyd,Home Office,2012-01-08,,True,B2C
1444,1554,Joan Floyd,Small Business,2010-05-18,2010-08-12,False,
1445,1556,Carol Wood,Consumer,2010-06-01,,True,B2C
1446,1557,James Nicholson,Consumer,2010-09-25,,True,B2C
1447,1558,Kathy Norman,Consumer,2011-05-12,,True,B2C
1448,1559,Zachary Maynard,Consumer,2010-04-15,,True,B2C
1449,1561,Edwin Coley,Corporate,2010-03-01,,True,B2B
1450,1562,Kristin Snyder,Corporate,2012-03-04,,True,B2B
1451,1563,Natalie McIntyre,Corporate,2013-02-27,,True,B2B
1452,1565,Carl Solomon,Small Business,2012-09-19,,True,B2B
1453,1566,Vanessa Casey Jones,Small Business,2013-10-19,,True,B2B
1454,1568,Jeanette Boswell,Corporate,2011-06-24,,True,B2B
1455,1569,Marie Daniel,Corporate,2011-07-03,,True,B2B
1456,1571,Pat Bowden,Corporate,2012-08-17,,True,B2B
1457,1572,Patricia Carver Fink,Corporate,2012-08-17,,True,B2B
1458,1574,Sherry Hurley,Consumer,2010-08-09,,True,B2C
1459,1575,Kyle Bloom,Consumer,2011-12-17,,True,B2C
1460,1577,Betty Buckley,Corporate,2013-02-11,,True,B2B
1461,1578,Samuel Dougherty,Corporate,2013-04-29,,True,B2B
1462,1579,Carlos Bynum,Corporate,2013-01-27,,True,B2B
1463,1580,Ronnie Nolan,Corporate,2010-08-16,,True,B2B
1464,1581,Allison Gunter,Corporate,2011-09-12,,True,B2B
1465,1582,Lillian Henson,Corporate,2013-02-10,,True,B2B
1466,1583,Evan Shore,Corporate,2011-09-12,,True,B2B
1467,1584,Milton Davenport,Corporate,2012-05-04,,True,B2B
1468,1585,Claire Barton,Corporate,2011-10-27,,True,B2B
1469,1587,Tim Skinner,Corporate,2012-12-04,,True,B2B
1470,1588,Terri Justice Gardner,Corporate,2012-05-07,,True,B2B
1471,1590,Lucille Buchanan,Corporate,2010-10-04,2011-09-30,False,
1472,1590,Lucille Buchanan,Home Office,2011-10-01,,True,B2C
1473,1591,Raymond Hernandez,Corporate,2012-01-03,,True,B2B
1474,1592,Melvin Hull,Corporate,2011-03-21,2012-09-05,False,
1475,1592,Melvin Hull,Home Office,2012-09-06,,True,B2C
1476,1593,Ronald O'Neill,Corporate,2010-10-04,2013-08-16,False,
1477,1593,Ronald O'Neill,Home Office,2013-08-17,,True,B2C
1478,1595,Chad Henson,Corporate,2010-11-11,,True,B2B
1479,1596,Chris Rowland,Corporate,2012-05-06,,True,B2B
1480,1597,Warren Ball,Corporate,2012-04-17,,True,B2B
1481,1599,Hugh Mills,Small Business,2011-12-12,,True,B2B
1482,1600,Leo Wright,Small Business,2012-05-14,,True,B2B
1483,1602,Frank Hess,Home Office,2010-10-10,2012-08-03,False,
1484,1602,Frank Hess,Small Business,2012-08-04,,True,B2B
1485,1603,Alex Watkins,Small Business,2010-01-16,,True,B2B
1486,1604,Kimberly Matthews,Small Business,2013-08-10,,True,B2B
1487,1606,Don Rogers,Home Office,2010-01-07,,True,B2C
1488,1607,Kathleen Huang Hall,Home Office,2010-04-15,,True,B2C
1489,1609,Jerry Ennis,Consumer,2010-05-11,,True,B2C
1490,1610,Daniel S Glover,Consumer,2013-10-16,,True,B2C
1491,1611,Dolores Herring,Consumer,2012-09-15,,True,B2C
1492,1612,Jeanne Donnelly,Consumer,2012-09-15,,True,B2C
1493,1613,Gregory Craig,Consumer,2012-09-15,,True,B2C
1494,1614,Wayne Lutz,Consumer,2010-04-08,,True,B2C
1495,1616,Shawn Beasley,Small Business,2012-05-11,,True,B2B
1496,1618,June Roberts,Consumer,2010-04-06,,True,B2C
1497,1619,Ross O'Donnell,Consumer,2011-12-04,,True,B2C
1498,1620,Gerald Petty,Consumer,2010-04-06,,True,B2C
1499,1622,Sue Boykin,Small Business,2011-12-14,,True,B2B
1500,1623,Patrick Adcock,Small Business,2010-11-24,,True,B2B
1501,1625,Molly Browning,Corporate,2012-10-05,,True,B2B
1502,1625,Molly Browning,Home Office,2010-03-27,2012-10-04,False,
1503,1626,Joy Spivey,Corporate,2013-01-31,,True,B2B
1504,1627,Aaron Day,Corporate,2010-11-28,,True,B2B
1505,1628,Christy Watkins,Home Office,2011-03-08,,True,B2C
1506,1629,Francis Bender,Home Office,2013-02-27,,True,B2C
1507,1630,Jimmy Han,Home Office,2011-03-08,,True,B2C
1508,1632,Lori Wolfe,Home Office,2010-01-15,,True,B2C
1509,1633,Gerald Raynor,Home Office,2010-08-10,,True,B2C
1510,1634,Katherine W Epstein,Home Office,2010-10-09,,True,B2C
1511,1636,Sidney Greenberg,Home Office,2010-01-14,,True,B2C
1512,1637,Rodney Christian Callahan,Home Office,2011-04-20,,True,B2C
1513,1638,Amanda Shore,Home Office,2011-12-20,,True,B2C
1514,1639,Marvin Rollins,Home Office,2010-02-26,,True,B2C
1515,1640,Terri Morton,Home Office,2013-09-01,,True,B2C
1516,1641,Betsy Ross Robbins,Home Office,2013-04-03,,True,B2C
1517,1642,Sandy Byers,Home Office,2013-09-01,,True,B2C
1518,1644,Sam Woodward,Small Business,2010-12-14,,True,B2B
1519,1646,Eugene Brewer Knox,Small Business,2010-09-15,,True,B2B
1520,1648,Nina Bowles,Corporate,2010-09-25,,True,B2B
1521,1649,Roy Hardison,Corporate,2010-02-24,,True,B2B
1522,1650,Dan Lamm,Corporate,2010-05-09,,True,B2B
1523,1651,Toni Larson,Corporate,2011-04-15,,True,B2B
1524,1653,Charles Cline,Corporate,2010-07-24,,True,B2B
1525,1654,Bob Jiang,Corporate,2012-10-20,,True,B2B
1526,1657,Janet Carroll,Small Business,2011-06-13,,True,B2B
1527,1658,Jim Mathews,Small Business,2012-06-28,,True,B2B
1528,1660,Keith Liu Duncan,Small Business,2011-02-24,,True,B2B
1529,1662,James Brennan,Home Office,2011-07-17,,True,B2C
1530,1663,Ruby Tate,Home Office,2013-01-04,,True,B2C
1531,1665,Elsie Pridgen,Consumer,2010-02-26,,True,B2C
1532,1667,Brad Pearce,Consumer,2012-01-21,,True,B2C
1533,1668,Marian Anthony,Consumer,2013-04-13,,True,B2C
1534,1670,Carolyn Bowling,Small Business,2010-04-24,,True,B2B
1535,1671,Mitchell Ross,Small Business,2010-08-09,,True,B2B
1536,1672,Sidney Scarborough,Small Business,2010-06-07,,True,B2B
1537,1673,Robert Li,Small Business,2011-06-17,,True,B2B
1538,1675,Elizabeth Herman,Small Business,2012-04-13,,True,B2B
1539,1676,Terry Langston,Small Business,2012-04-08,,True,B2B
1540,1677,Benjamin Bates,Small Business,2012-07-25,,True,B2B
1541,1679,Jeanne Nguyen,Consumer,2010-09-20,,True,B2C
1542,1680,Esther Whitaker,Consumer,2010-05-03,,True,B2C
1543,1681,Shawn Dunn,Consumer,2012-07-07,,True,B2C
1544,1682,Julie Edwards,Consumer,2010-08-14,,True,B2C
1545,1683,Wesley Corbett,Consumer,2010-08-14,,True,B2C
1546,1684,Glenda Holder,Consumer,2011-05-11,,True,B2C
1547,1686,Lynn O'Donnell,Corporate,2010-03-03,,True,B2B
1548,1687,Ernest Dawson,Corporate,2011-03-31,,True,B2B
1549,1689,Larry Church,Corporate,2010-09-24,,True,B2B
1550,1690,Neil Bailey,Corporate,2010-07-24,,True,B2B
1551,1692,Rhonda Schroeder,Consumer,2010-01-23,,True,B2C
1552,1693,Melinda Thornton,Consumer,2010-01-23,,True,B2C
1553,1695,Debra Cochran,Home Office,2012-06-11,,True,B2C
1554,1696,Bonnie G Keith,Home Office,2011-07-17,,True,B2C
1555,1697,Holly Osborne,Home Office,2010-01-16,,True,B2C
1556,1699,Joseph Hurst,Small Business,2010-03-25,,True,B2B
1557,1701,Renee Ellington,Home Office,2011-12-26,,True,B2C
1558,1702,Sandra Berry,Home Office,2010-01-17,,True,B2C
1559,1704,Marlene Elmore,Corporate,2011-05-20,,True,B2B
1560,1705,Nicole Cannon,Corporate,2011-04-22,,True,B2B
1561,1707,Rebecca Frazier Foley,Consumer,2012-10-29,,True,B2C
1562,1707,Rebecca Frazier Foley,Small Business,2011-03-03,2012-10-28,False,
1563,1708,Lillian Day,Consumer,2011-07-21,,True,B2C
1564,1708,Lillian Day,Small Business,2010-07-17,2011-07-20,False,
1565,1709,Dennis Bowen,Consumer,2010-07-21,2010-11-09,False,
1566,1709,Dennis Bowen,Small Business,2010-11-10,,True,B2B
1567,1711,Sharon Long,Corporate,2010-03-16,,True,B2B
1568,1712,Regina Langley,Corporate,2010-10-11,,True,B2B
1569,1713,Rosemary Stark,Corporate,2010-05-29,,True,B2B
1570,1715,Marcus May,Corporate,2011-01-27,,True,B2B
1571,1716,April Whitehead,Corporate,2013-02-07,,True,B2B
1572,1718,Kathy Shah,Consumer,2010-03-08,,True,B2C
1573,1719,Russell W Melton,Corporate,2010-01-17,,True,B2B
1574,1720,William Pace,Corporate,2011-04-30,,True,B2B
1575,1721,Jennifer Zimmerman,Corporate,2010-11-16,,True,B2B
1576,1722,Ashley C Bridges,Corporate,2011-08-26,,True,B2B
1577,1723,Constance Flowers,Corporate,2010-01-31,,True,B2B
1578,1725,Linda Blake,Corporate,2010-05-07,2012-02-10,False,
1579,1725,Linda Blake,Small Business,2012-02-11,,True,B2B
1580,1726,Robyn Buchanan,Corporate,2011-03-07,2011-06-28,False,
1581,1726,Robyn Buchanan,Small Business,2011-06-29,,True,B2B
1582,1727,Juanita Ballard,Corporate,2013-04-12,,True,B2B
1583,1727,Juanita Ballard,Small Business,2010-07-21,2013-04-11,False,
1584,1728,Carrie Lewis,Corporate,2010-08-22,,True,B2B
1585,1730,Kerry Wilkerson,Small Business,2010-10-07,,True,B2B
1586,1731,Craig Bryan,Small Business,2012-09-04,,True,B2B
1587,1732,Kate Glover,Small Business,2011-11-08,,True,B2B
1588,1733,Nina Horne Kelly,Small Business,2010-10-04,,True,B2B
1589,1734,Christopher Meadows,Small Business,2010-10-04,,True,B2B
1590,1735,Eric West,Small Business,2010-12-28,,True,B2B
1591,1737,Danielle Myers,Corporate,2010-06-03,,True,B2B
1592,1738,Dean Solomon,Corporate,2010-03-28,,True,B2B
1593,1739,Edna Pierce,Corporate,2010-11-03,,True,B2B
1594,1740,Edna Goodwin,Corporate,2011-01-31,,True,B2B
1595,1741,Carl Hobbs,Corporate,2012-12-16,,True,B2B
1596,1743,Paige Jacobs,Consumer,2010-08-12,,True,B2C
1597,1744,Leon Doyle,Consumer,2012-02-06,,True,B2C
1598,1745,Herbert Holden,Consumer,2010-12-12,,True,B2C
1599,1745,Herbert Holden,Home Office,2010-01-09,2010-12-11,False,
1600,1746,Beth McKenzie,Home Office,2013-07-11,,True,B2C
1601,1747,Lewis House Stokes,Home Office,2012-12-31,,True,B2C
1602,1748,Helen Simpson,Consumer,2010-12-12,2012-07-02,False,
1603,1748,Helen Simpson,Home Office,2012-07-03,,True,B2C
1604,1749,Sherri P Stephens,Consumer,2013-08-16,,True,B2C
1605,1749,Sherri P Stephens,Home Office,2010-01-09,2013-08-15,False,
1606,1750,Constance Britt,Consumer,2011-02-02,,True,B2C
1607,1750,Constance Britt,Home Office,2011-01-02,2011-02-01,False,
1608,1751,Emma Harvey,Home Office,2011-02-09,,True,B2C
1609,1752,Stacey Deal,Home Office,2011-02-09,,True,B2C
1610,1754,Nelson Hong,Consumer,2010-08-27,,True,B2C
1611,1755,Brett Boykin,Consumer,2012-06-07,,True,B2C
1612,1756,Cecil Alford,Consumer,2013-12-03,,True,B2C
1613,1757,Lee Finch,Consumer,2012-05-08,,True,B2C
1614,1758,Elaine McMahon Talley,Consumer,2013-12-03,,True,B2C
1615,1759,Erika Hardison,Consumer,2012-05-08,,True,B2C
1616,1760,Christy Dunn,Consumer,2012-02-14,,True,B2C
1617,1762,Alan Atkins,Consumer,2012-03-22,,True,B2C
1618,1763,Lucy Levine,Consumer,2012-03-22,2012-05-19,False,
1619,1763,Lucy Levine,Corporate,2012-05-20,,True,B2B
1620,1764,Michele Bradshaw,Consumer,2010-07-22,,True,B2C
1621,1765,Ralph Woods Scott,Consumer,2010-11-04,2011-08-21,False,
1622,1765,Ralph Woods Scott,Corporate,2011-08-22,,True,B2B
1623,1767,Robert Rollins,Home Office,2010-09-26,,True,B2C
1624,1769,Judith French,Home Office,2012-11-12,,True,B2C
1625,1770,Samantha Allen,Home Office,2011-08-26,,True,B2C
1626,1771,Jeff Spivey,Home Office,2010-03-06,,True,B2C
1627,1772,Glenn Jain,Corporate,2011-07-16,,True,B2B
1628,1773,Nicole Harris,Corporate,2011-07-16,,True,B2B
1629,1775,Marlene Kirk,Consumer,2010-12-14,2012-07-29,False,
1630,1775,Marlene Kirk,Corporate,2012-07-30,,True,B2B
1631,1776,Charlotte Patterson,Consumer,2010-08-04,,True,B2C
1632,1777,Miriam Greenberg,Consumer,2010-04-22,2010-10-01,False,
1633,1777,Miriam Greenberg,Corporate,2010-10-02,,True,B2B
1634,1778,Ray Oakley,Consumer,2010-11-10,2012-09-12,False,
1635,1778,Ray Oakley,Corporate,2012-09-13,,True,B2B
1636,1779,Samantha Hall,Consumer,2011-05-28,,True,B2C
1637,1781,Jackie Capps,Corporate,2010-06-12,2010-07-06,False,
1638,1781,Jackie Capps,Home Office,2010-07-07,,True,B2C
1639,1782,Lawrence Dennis,Home Office,2010-01-06,,True,B2C
1640,1783,Erin Y Stewart,Corporate,2012-04-25,,True,B2B
1641,1783,Erin Y Stewart,Home Office,2011-10-14,2012-04-24,False,
1642,1784,Pam Riley,Corporate,2013-12-12,,True,B2B
1643,1785,Gayle Peterson,Corporate,2013-12-12,,True,B2B
1644,1786,Erik Schwarz,Corporate,2013-12-12,,True,B2B
1645,1788,Valerie Siegel,Consumer,2010-07-21,,True,B2C
1646,1789,Allan Green,Consumer,2011-08-17,,True,B2C
1647,1790,Norman Benton,Consumer,2012-08-23,,True,B2C
1648,1792,Curtis C Andrews,Corporate,2012-03-17,,True,B2B
1649,1793,Derek Jernigan,Consumer,2013-06-11,,True,B2C
1650,1793,Derek Jernigan,Home Office,2010-01-06,2012-11-18,False,
1651,1793,Derek Jernigan,Small Business,2012-11-19,2013-06-10,False,
1652,1794,Linda Gates,Consumer,2012-10-27,,True,B2C
1653,1796,Carlos Johnson,Corporate,2011-04-10,2013-08-01,False,
1654,1796,Carlos Johnson,Small Business,2013-08-02,,True,B2B
1655,1798,Annette Cline,Corporate,2012-10-22,,True,B2B
1656,1799,Jordan Marsh,Corporate,2011-08-26,,True,B2B
1657,1800,Bradley Brantley,Corporate,2011-03-19,,True,B2B
1658,1802,Jack Morse,Corporate,2010-06-01,,True,B2B
1659,1803,Katie Oh,Corporate,2013-01-07,,True,B2B
1660,1804,Bobby Rankin,Corporate,2013-01-18,,True,B2B
1661,1805,Luis Henry,Corporate,2013-08-15,,True,B2B
1662,1807,Sarah McCormick,Home Office,2011-01-04,,True,B2C
1663,1808,Joyce Knox,Home Office,2010-03-17,,True,B2C
1664,1809,Marguerite Reed,Corporate,2011-06-06,,True,B2B
1665,1810,Denise Albright,Corporate,2011-06-06,,True,B2B
1666,1811,Timothy S Connolly,Corporate,2012-09-15,,True,B2B
1667,1813,Dwight Banks,Home Office,2011-02-10,,True,B2C
1668,1814,Albert Tyson,Home Office,2010-05-23,,True,B2C
1669,1815,Marvin Yang,Home Office,2010-08-11,,True,B2C
1670,1816,Danielle Schneider,Consumer,2010-08-05,,True,B2C
1671,1817,Michele Bennett,Consumer,2012-09-24,,True,B2C
1672,1818,Ian Hall,Consumer,2010-10-15,,True,B2C
1673,1819,LeRoy Khan,Consumer,2011-02-17,,True,B2C
1674,1820,Mary Wood,Consumer,2011-08-07,,True,B2C
1675,1821,Vanessa Boyer,Consumer,2010-08-05,,True,B2C
1676,1822,Caroline Morton,Corporate,2011-01-10,,True,B2B
1677,1823,Molly Bolton,Corporate,2012-02-03,,True,B2B
1678,1824,Bobby Dorsey,Corporate,2011-01-10,,True,B2B
1679,1826,Kate Peck,Corporate,2010-04-18,,True,B2B
1680,1827,Vincent Hale,Corporate,2010-02-19,,True,B2B
1681,1828,Stacey Lucas,Corporate,2010-02-19,,True,B2B
1682,1829,Suzanne Cochran,Corporate,2010-03-25,,True,B2B
1683,1831,Audrey Hendricks,Corporate,2011-11-26,,True,B2B
1684,1833,Maxine Middleton,Corporate,2012-01-21,,True,B2B
1685,1834,Katharine Lewis,Corporate,2013-03-09,,True,B2B
1686,1836,Dwight Albright Huffman,Corporate,2010-10-19,2011-03-24,False,
1687,1836,Dwight Albright Huffman,Home Office,2011-03-25,,True,B2C
1688,1837,Herbert Williamson,Corporate,2010-10-19,2012-07-09,False,
1689,1837,Herbert Williamson,Home Office,2012-07-10,,True,B2C
1690,1838,Fred Yu,Corporate,2013-04-04,,True,B2B
1691,1839,Alfred Barr,Corporate,2013-04-04,,True,B2B
1692,1840,Clifford Webb,Home Office,2010-09-30,,True,B2C
1693,1842,Kristin Hodge,Consumer,2011-01-29,,True,B2C
1694,1843,Melinda Leonard,Consumer,2012-08-14,,True,B2C
1695,1845,Jordan Banks,Home Office,2013-05-19,,True,B2C
1696,1846,Scott Taylor,Home Office,2013-05-19,,True,B2C
1697,1847,Glen Horowitz,Corporate,2011-07-28,2012-05-23,False,
