Order ID,Customer ID,Customer Name,Region,State or Province,City,Postal Code,Customer Segment,Order Priority,Ship Mode,Product Category,Product Sub-Category,Product Container,Product Name,Order Date,Ship Date,Discount,Unit Price,Discount Amount,Discount Price,Shipping Cost,Quantity
87043,3001,Anthony Foley,Central,Michigan,Port Huron,48060,Consumer,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,9/17/2010,9/19/2010,0.03,5.4,0.16,5.24,7.78,21
87044,3001,Anthony Foley,Central,Michigan,Port Huron,48060,Consumer,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,4/16/2011,4/18/2011,0.1,5.8,0.58,5.22,5.59,6
87047,3001,Anthony Foley,Central,Michigan,Port Huron,48060,Corporate,Medium,Regular Air,Furniture,Office Furnishings,Small Box,Hand-Finished Solid Wood Document Frame,12/14/2011,12/16/2011,0,34.23,0.00,34.23,5.02,3
87047,3001,Anthony Foley,Central,Michigan,Port Huron,48060,Corporate,Medium,Express Air,Technology,Telephones and Communication,Small Box,g520,12/14/2011,12/16/2011,0.07,65.99,4.62,61.37,5.26,13
87050,3001,Anthony Foley,Central,Michigan,Port Huron,48060,Consumer,Medium,Regular Air,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",7/27/2012,7/29/2012,0.05,7.59,0.38,7.21,4,16
87051,3001,Anthony Foley,Central,Michigan,Port Huron,48060,Corporate,Low,Regular Air,Technology,Office Machines,Medium Box,TI 36X Solar Scientific Calculator,1/20/2013,1/24/2013,0.02,23.99,0.48,23.51,6.3,8
91586,3003,Roy Rouse,West,Idaho,Coeur D Alene,83814,Home Office,Medium,Regular Air,Technology,Telephones and Communication,Wrap Bag,Accessory34,9/5/2010,9/6/2010,0.03,85.99,2.58,83.41,0.99,20
91587,3003,Roy Rouse,West,Idaho,Coeur D Alene,83814,Home Office,Low,Regular Air,Office Supplies,Envelopes,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,10/26/2011,10/26/2011,0.05,35.89,1.79,34.10,14.72,17
91588,3003,Roy Rouse,West,Idaho,Coeur D Alene,83814,Home Office,Low,Regular Air,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",2/16/2013,2/18/2013,0.04,11.58,0.46,11.12,6.97,4
54949,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1930,8/10/2010,8/15/2010,0.08,6.48,0.52,5.96,6.81,58
54949,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Low,Delivery Truck,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",8/10/2010,8/17/2010,0.09,20.98,1.89,19.09,53.03,13
32931,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Low,Regular Air,Office Supplies,Labels,Small Box,Avery 484,2/15/2011,2/22/2011,0.06,2.88,0.17,2.71,0.5,31
32931,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Low,Regular Air,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,2/15/2011,2/20/2011,0.08,12.44,1.00,11.44,6.27,25
44005,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Medium,Regular Air,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,9/3/2011,9/4/2011,0.02,99.99,2.00,97.99,19.99,13
45668,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Not Specified,Delivery Truck,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,12/12/2011,12/13/2011,0.01,81.94,0.82,81.12,55.81,15
40612,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,High,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 327,2/28/2012,2/29/2012,0.1,2.21,0.22,1.99,1.12,10
59686,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,3/8/2012,3/13/2012,0.01,5.8,0.06,5.74,5.59,46
27872,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",10/13/2012,10/15/2012,0.01,14.27,0.14,14.13,7.27,49
41987,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Not Specified,Delivery Truck,Furniture,Tables,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",10/21/2012,10/22/2012,0.05,320.64,16.03,304.61,29.2,49
37700,3004,Maurice Everett,West,California,Los Angeles,90049,Corporate,Critical,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,12/8/2013,12/11/2013,0.05,122.99,6.15,116.84,19.99,54
91389,3005,Teresa Watts,West,Idaho,Coeur D Alene,83814,Corporate,Critical,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,12/8/2010,12/11/2010,0.05,122.99,6.15,116.84,19.99,12
91390,3005,Teresa Watts,West,Idaho,Coeur D Alene,83814,Corporate,Low,Regular Air,Office Supplies,Labels,Small Box,Avery 484,2/15/2011,2/22/2011,0.06,2.88,0.17,2.71,0.5,8
91390,3005,Teresa Watts,West,Idaho,Coeur D Alene,83814,Corporate,Low,Regular Air,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,2/15/2011,2/20/2011,0.08,12.44,1.00,11.44,6.27,6
91392,3005,Teresa Watts,West,Idaho,Coeur D Alene,83814,Corporate,High,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 327,2/28/2012,2/29/2012,0.1,2.21,0.22,1.99,1.12,3
91394,3005,Teresa Watts,West,Idaho,Coeur D Alene,83814,Corporate,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",10/13/2012,10/15/2012,0.01,14.27,0.14,14.13,7.27,12
91388,3006,Thomas Spence,West,Idaho,Idaho Falls,83402,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1930,8/10/2010,8/15/2010,0.08,6.48,0.52,5.96,6.81,14
91388,3006,Thomas Spence,West,Idaho,Idaho Falls,83402,Corporate,Low,Delivery Truck,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",8/10/2010,8/17/2010,0.09,20.98,1.89,19.09,53.03,3
91391,3006,Thomas Spence,West,Idaho,Idaho Falls,83402,Corporate,Medium,Regular Air,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,9/3/2011,9/4/2011,0.02,99.99,2.00,97.99,19.99,3
91393,3006,Thomas Spence,West,Idaho,Idaho Falls,83402,Corporate,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,3/8/2012,3/13/2012,0.01,5.8,0.06,5.74,5.59,11
91395,3006,Thomas Spence,West,Idaho,Idaho Falls,83402,Corporate,Not Specified,Delivery Truck,Furniture,Tables,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",10/21/2012,10/22/2012,0.05,320.64,16.03,304.61,29.2,12
91396,3006,Thomas Spence,West,Idaho,Idaho Falls,83402,Corporate,Not Specified,Delivery Truck,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,12/12/2013,12/13/2013,0.01,81.94,0.82,81.12,55.81,4
89414,3008,Penny Rich,Central,Minnesota,Minnetonka Mills,55343,Home Office,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1896,9/6/2010,9/7/2010,0.05,9.99,0.50,9.49,4.78,20
89415,3008,Penny Rich,Central,Minnesota,Minnetonka Mills,55343,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1881,12/11/2010,12/12/2010,0.01,12.28,0.12,12.16,6.47,12
89417,3008,Penny Rich,Central,Minnesota,Minnetonka Mills,55343,Home Office,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",5/10/2013,5/12/2013,0.05,14.27,0.71,13.56,7.27,3
89417,3008,Penny Rich,Central,Minnesota,Minnetonka Mills,55343,Home Office,Low,Regular Air,Technology,Computer Peripherals,Small Box,Gyration RF Keyboard,5/10/2013,5/12/2013,0.01,159.99,1.60,158.39,5.5,10
89417,3008,Penny Rich,Central,Minnesota,Minnetonka Mills,55343,Home Office,Low,Regular Air,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer®,5/10/2013,5/12/2013,0.01,27.75,0.28,27.47,19.99,12
89416,3009,Jeanne Schwarz,Central,Minnesota,Moorhead,56560,Home Office,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Avery Heavy-Duty EZD ™ Binder With Locking Rings,3/27/2013,3/29/2013,0.06,5.58,0.33,5.25,2.99,3
89416,3009,Jeanne Schwarz,Central,Minnesota,Moorhead,56560,Home Office,Medium,Regular Air,Technology,Computer Peripherals,Small Box,"IBM Active Response Keyboard, Black",3/27/2013,3/28/2013,0.05,39.98,2.00,37.98,7.12,8
89416,3009,Jeanne Schwarz,Central,Minnesota,Moorhead,56560,Home Office,Medium,Regular Air,Technology,Telephones and Communication,Small Box,M70,3/27/2013,3/28/2013,0.09,125.99,11.34,114.65,8.99,9
86351,3010,Sharon Hopkins,South,Arkansas,Van Buren,72956,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1928,10/20/2013,10/22/2013,0.1,5.28,0.53,4.75,6.26,26
86351,3010,Sharon Hopkins,South,Arkansas,Van Buren,72956,Corporate,Medium,Regular Air,Technology,Telephones and Communication,Small Box,6190,10/20/2013,10/22/2013,0.01,65.99,0.66,65.33,2.5,23
56486,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1947,5/28/2010,5/29/2010,0.03,5.98,0.18,5.80,5.35,16
7623,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Critical,Regular Air,Office Supplies,Appliances,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,10/28/2010,10/30/2010,0.03,300.65,9.02,291.63,24.49,32
7623,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Critical,Regular Air,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,10/28/2010,10/30/2010,0.06,49.99,3.00,46.99,19.99,67
7623,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1941,10/28/2010,10/29/2010,0.1,104.85,10.49,94.37,4.65,58
4004,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,5/6/2011,5/9/2011,0.1,4.84,0.48,4.36,0.71,20
4004,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,5/6/2011,5/7/2011,0.05,34.58,1.73,32.85,8.99,64
39878,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Not Specified,Delivery Truck,Furniture,Tables,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",3/5/2012,3/7/2012,0,150.98,0.00,150.98,39.25,56
39972,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 48,9/25/2013,9/26/2013,0.03,6.3,0.19,6.11,0.5,74
39972,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 501,9/25/2013,9/27/2013,0.01,3.69,0.04,3.65,0.5,76
39972,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Standard D-Ring Binders,9/25/2013,9/28/2013,0.05,5.06,0.25,4.81,2.99,40
612,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1928,10/20/2013,10/22/2013,0.1,5.28,0.53,4.75,6.26,105
612,3011,Tammy Raynor,East,Massachusetts,Boston,2113,Corporate,Medium,Regular Air,Technology,Telephones and Communication,Small Box,6190,10/20/2013,10/22/2013,0.01,65.99,0.66,65.33,2.5,90
86346,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Critical,Regular Air,Office Supplies,Appliances,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,10/28/2010,10/30/2010,0.03,300.65,9.02,291.63,24.49,8
86346,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Critical,Regular Air,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,10/28/2010,10/30/2010,0.06,49.99,3.00,46.99,19.99,17
86346,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1941,10/28/2010,10/29/2010,0.1,104.85,10.49,94.37,4.65,14
86347,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,5/6/2011,5/9/2011,0.1,4.84,0.48,4.36,0.71,5
86347,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,5/6/2011,5/7/2011,0.05,34.58,1.73,32.85,8.99,16
86348,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Not Specified,Delivery Truck,Furniture,Tables,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",3/5/2012,3/7/2012,0,150.98,0.00,150.98,39.25,14
86350,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 48,9/25/2013,9/26/2013,0.03,6.3,0.19,6.11,0.5,18
86350,3012,Annie Livingston,East,New York,Rochester,14609,Corporate,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 501,9/25/2013,9/27/2013,0.01,3.69,0.04,3.65,0.5,19
86349,3013,Ronnie Pace,East,New York,Rome,13440,Corporate,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1947,5/28/2013,5/29/2013,0.03,5.98,0.18,5.80,5.35,4
86350,3013,Ronnie Pace,East,New York,Rome,13440,Corporate,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Standard D-Ring Binders,9/25/2013,9/28/2013,0.05,5.06,0.25,4.81,2.99,10
91590,3015,Julian Stallings,East,New York,Rome,13440,Corporate,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC Linen Binding Covers,2/11/2013,2/18/2013,0.02,30.98,0.62,30.36,11.63,1
91590,3015,Julian Stallings,East,New York,Rome,13440,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1961,2/11/2013,2/18/2013,0.02,4.98,0.10,4.88,7.54,9
91591,3015,Julian Stallings,East,New York,Rome,13440,Corporate,Not Specified,Delivery Truck,Technology,Office Machines,Jumbo Box,Panasonic KX-P3626 Dot Matrix Printer,9/17/2013,9/19/2013,0.06,517.48,31.05,486.43,16.63,12
91591,3015,Julian Stallings,East,New York,Rome,13440,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,9/17/2013,9/17/2013,0.04,15.04,0.60,14.44,1.97,13
91591,3015,Julian Stallings,East,New York,Rome,13440,Corporate,Not Specified,Regular Air,Office Supplies,Storage & Organization,Small Box,2300 Heavy-Duty Transfer File Systems by Perma,9/17/2013,9/18/2013,0.06,24.98,1.50,23.48,8.79,25
89071,3017,Melvin Benton,West,California,Encinitas,92024,Corporate,Critical,Regular Air,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,7/9/2010,7/10/2010,0.01,5.58,0.06,5.52,5.3,1
89071,3017,Melvin Benton,West,California,Encinitas,92024,Corporate,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,7/9/2010,7/10/2010,0.03,3.98,0.12,3.86,0.7,11
89073,3017,Melvin Benton,West,California,Encinitas,92024,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,6/25/2011,6/26/2011,0.04,5.74,0.23,5.51,5.01,3
89073,3017,Melvin Benton,West,California,Encinitas,92024,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,6/25/2011,6/26/2011,0.06,4.24,0.25,3.99,5.41,8
89075,3017,Melvin Benton,West,California,Encinitas,92024,Corporate,High,Regular Air,Technology,Telephones and Communication,Small Box,StarTAC 7760,6/24/2013,6/26/2013,0.02,65.99,1.32,64.67,3.99,18
89072,3018,Emily Gibbons,East,Massachusetts,Somerville,2145,Corporate,Medium,Regular Air,Furniture,Office Furnishings,Large Box,Dana Halogen Swing-Arm Architect Lamp,3/24/2011,3/25/2011,0.07,40.97,2.87,38.10,14.45,12
89074,3019,Edwin Lang,East,New Jersey,East Orange,7017,Corporate,Low,Regular Air,Office Supplies,Storage & Organization,Small Box,"Decoflex Hanging Personal Folder File, Blue",10/10/2012,10/12/2012,0.02,15.42,0.31,15.11,10.68,7
89074,3020,Shannon Beasley,East,New Jersey,Rahway,7065,Corporate,Low,Regular Air,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",10/10/2012,10/14/2012,0.01,1.86,0.02,1.84,2.58,21
91138,3022,Patsy Langley,East,New York,Scarsdale,10583,Corporate,High,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC Imprintable Covers,9/17/2011,9/19/2011,0,10.98,0.00,10.98,5.14,13
91138,3022,Patsy Langley,East,New York,Scarsdale,10583,Corporate,High,Delivery Truck,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,9/17/2011,9/19/2011,0.06,124.49,7.47,117.02,51.94,21
91139,3022,Patsy Langley,East,New York,Scarsdale,10583,Corporate,Medium,Regular Air,Technology,Telephones and Communication,Small Pack,Accessory31,1/30/2013,2/1/2013,0.09,35.99,3.24,32.75,0.99,1
91140,3022,Patsy Langley,East,New York,Scarsdale,10583,Corporate,High,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Avery® Durable Plastic 1"" Binders",12/29/2013,12/30/2013,0.05,4.54,0.23,4.31,5.83,20
91139,3023,Evelyn Dougherty,Central,North Dakota,Minot,58701,Corporate,Medium,Regular Air,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,1/30/2013,1/31/2013,0.05,19.98,1.00,18.98,4,11
90949,3025,Kent Hardy,West,Washington,Issaquah,98027,Home Office,High,Regular Air,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,4/5/2012,4/6/2012,0.01,150.98,1.51,149.47,13.99,11
90949,3025,Kent Hardy,West,Washington,Issaquah,98027,Home Office,High,Regular Air,Office Supplies,Storage & Organization,Small Box,Deluxe Rollaway Locking File with Drawer,4/5/2012,4/7/2012,0.06,415.88,24.95,390.93,11.37,3
90947,3026,Lewis Khan,West,Washington,Kennewick,99336,Consumer,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",5/17/2011,5/19/2011,0.05,4.63,0.23,4.40,1.93,14
90947,3026,Lewis Khan,West,Washington,Kennewick,99336,Consumer,Low,Regular Air,Technology,Telephones and Communication,Small Box,6120,5/17/2011,5/26/2011,0.01,65.99,0.66,65.33,8.8,17
90948,3026,Lewis Khan,West,Washington,Kennewick,99336,Consumer,Not Specified,Regular Air,Technology,Telephones and Communication,Small Box,6340,8/9/2011,8/9/2011,0.05,85.99,4.30,81.69,2.79,14
90949,3026,Lewis Khan,West,Washington,Kennewick,99336,Home Office,High,Regular Air,Technology,Telephones and Communication,Small Box,T65,4/5/2012,4/7/2012,0.05,195.99,9.80,186.19,4.2,7
90950,3026,Lewis Khan,West,Washington,Kennewick,99336,Consumer,Medium,Regular Air,Furniture,Chairs & Chairmats,Large Box,Safco Contoured Stacking Chairs,4/23/2013,4/24/2013,0.09,238.4,21.46,216.94,24.49,3
90950,3026,Lewis Khan,West,Washington,Kennewick,99336,Consumer,Medium,Express Air,Technology,Telephones and Communication,Small Pack,Accessory8,4/23/2013,4/25/2013,0,85.99,0.00,85.99,1.25,3
90950,3027,Brandon Gilliam,West,Washington,Kent,98031,Consumer,Medium,Regular Air,Technology,Telephones and Communication,Small Box,T39m,4/23/2013,4/26/2013,0.06,155.99,9.36,146.63,3.9,9
86481,3029,Edward Maxwell,West,Oregon,Albany,97321,Small Business,Critical,Regular Air,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,12/3/2012,12/5/2012,0.03,4.48,0.13,4.35,49,9
86483,3029,Edward Maxwell,West,Oregon,Albany,97321,Small Business,Not Specified,Regular Air,Office Supplies,Appliances,Small Box,Eureka The Boss® Cordless Rechargeable Stick Vac,7/13/2013,7/15/2013,0.02,50.98,1.02,49.96,13.66,17
86476,3030,Janice Woods,West,Oregon,Aloha,97007,Small Business,Critical,Regular Air,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14""",12/1/2011,12/3/2011,0.05,22.23,1.11,21.12,5.08,2
86477,3030,Janice Woods,West,Oregon,Aloha,97007,Small Business,Critical,Express Air,Technology,Computer Peripherals,Small Box,Acco Keyboard-In-A-Box®,2/9/2012,2/10/2012,0.09,29.1,2.62,26.48,4,14
86477,3030,Janice Woods,West,Oregon,Aloha,97007,Small Business,Critical,Regular Air,Technology,Telephones and Communication,Small Box,LX 677,2/9/2012,2/12/2012,0.01,110.99,1.11,109.88,8.99,3
86479,3030,Janice Woods,West,Oregon,Aloha,97007,Small Business,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Avery Reinforcements for Hole-Punch Pages,4/9/2012,4/9/2012,0.09,1.98,0.18,1.80,4.77,8
86479,3030,Janice Woods,West,Oregon,Aloha,97007,Small Business,Not Specified,Regular Air,Technology,Telephones and Communication,Small Box,Accessory35,4/9/2012,4/10/2012,0.05,35.99,1.80,34.19,1.1,10
86483,3030,Janice Woods,West,Oregon,Aloha,97007,Small Business,Not Specified,Regular Air,Technology,Telephones and Communication,Small Box,Talkabout T8097,7/13/2013,7/15/2013,0,205.99,0.00,205.99,8.99,10
86478,3031,Jason Bell,West,Oregon,Beaverton,97005,Small Business,Medium,Regular Air,Technology,Telephones and Communication,Small Box,StarTAC 7797,3/30/2012,3/30/2012,0.05,115.99,5.80,110.19,2.5,12
86480,3031,Jason Bell,West,Oregon,Beaverton,97005,Small Business,Not Specified,Regular Air,Office Supplies,Paper,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",8/26/2012,8/27/2012,0.03,30.98,0.93,30.05,5.76,17
86482,3031,Jason Bell,West,Oregon,Beaverton,97005,Small Business,Medium,Regular Air,Office Supplies,Paper,Wrap Bag,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",6/7/2013,6/8/2013,0.05,7.4,0.37,7.03,1.71,7
86484,3031,Jason Bell,West,Oregon,Beaverton,97005,Small Business,Medium,Regular Air,Office Supplies,Labels,Small Box,Avery 493,8/29/2013,8/30/2013,0.02,4.91,0.10,4.81,0.5,16
86485,3032,Randy Lucas,West,Oregon,Bend,97701,Small Business,Not Specified,Regular Air,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",12/28/2013,12/29/2013,0.02,29.89,0.60,29.29,1.99,5
86485,3032,Randy Lucas,West,Oregon,Bend,97701,Small Business,Not Specified,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,12/28/2013,12/28/2013,0.01,3.28,0.03,3.25,3.97,5
89132,3034,Maxine O Wallace,Central,Illinois,Lansing,60438,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Personal Creations™ Ink Jet Cards and Labels,1/20/2013,1/20/2013,0.07,11.48,0.80,10.68,5.43,5
89128,3035,Tina Evans,Central,Illinois,Lombard,60148,Home Office,Low,Regular Air,Office Supplies,Paper,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),1/15/2010,1/20/2010,0.01,4.98,0.05,4.93,4.75,10
89128,3035,Tina Evans,Central,Illinois,Lombard,60148,Home Office,Low,Regular Air,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",1/15/2010,1/20/2010,0.04,6.35,0.25,6.10,1.02,12
89133,3035,Tina Evans,Central,Illinois,Lombard,60148,Home Office,Not Specified,Regular Air,Office Supplies,Appliances,Medium Box,Holmes 99% HEPA Air Purifier,7/16/2013,7/17/2013,0.04,21.66,0.87,20.79,13.99,16
89129,3036,Edith Reynolds,Central,North Dakota,Mandan,58554,Home Office,Not Specified,Regular Air,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",7/16/2010,7/18/2010,0.02,12.99,0.26,12.73,14.37,5
89129,3036,Edith Reynolds,Central,North Dakota,Mandan,58554,Home Office,Not Specified,Regular Air,Office Supplies,Paper,Small Box,Xerox 1906,7/16/2010,7/18/2010,0.05,35.44,1.77,33.67,7.5,7
89129,3036,Edith Reynolds,Central,North Dakota,Mandan,58554,Home Office,Not Specified,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",7/16/2010,7/19/2010,0.02,12.98,0.26,12.72,3.14,14
89130,3036,Edith Reynolds,Central,North Dakota,Mandan,58554,Home Office,Critical,Regular Air,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",9/13/2010,9/16/2010,0.08,178.47,14.28,164.19,19.99,22
89131,3036,Edith Reynolds,Central,North Dakota,Mandan,58554,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 193,1/21/2011,1/23/2011,0.08,5.98,0.48,5.50,5.15,3
86202,3038,Dana Blackburn,West,Oregon,Bend,97701,Corporate,Low,Delivery Truck,Furniture,Tables,Jumbo Box,BPI Conference Tables,3/2/2013,3/9/2013,0.02,146.05,2.92,143.13,80.2,13
86200,3039,Anne Barnett,West,Oregon,Corvallis,97330,Corporate,Low,Express Air,Office Supplies,Paper,Small Box,Xerox 1892,6/30/2011,7/5/2011,0.04,38.76,1.55,37.21,13.26,10
86201,3039,Anne Barnett,West,Oregon,Corvallis,97330,Corporate,Not Specified,Regular Air,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,7/8/2012,7/10/2012,0.05,7.98,0.40,7.58,6.5,6
86203,3039,Anne Barnett,West,Oregon,Corvallis,97330,Corporate,Low,Delivery Truck,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,8/21/2013,8/28/2013,0.08,31.76,2.54,29.22,45.51,16
86204,3039,Anne Barnett,West,Oregon,Corvallis,97330,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 220,8/22/2013,8/24/2013,0.03,6.48,0.19,6.29,7.49,22
